amount_tsh,gps_height,longitude,latitude,basin,population,public_meeting,scheme_management,permit,construction_year,extraction_type,extraction_type_class,management_group,payment_type,water_quality,quality_group,quantity,source,source_class,waterpoint_type
20.0,270,38.38379874,-6.31243015,Wami / Ruvu,5,True,WUA,True,2004,ksb,submersible,commercial,per bucket,soft,good,enough,river,surface,communal standpipe
300.0,1444,37.65095563,-3.67421137,Pangani,20,True,VWC,False,2007,gravity,gravity,user-group,monthly,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,33.37223373,-8.88825525,Lake Rukwa,0,True,VWC,True,0,gravity,gravity,user-group,on failure,soft,good,dry,river,surface,communal standpipe
0.0,1393,34.32661531,-1.74310903,Lake Victoria,600,,Other,,2007,swn 80,handpump,commercial,never pay,soft,good,insufficient,machine dbh,groundwater,hand pump
100.0,45,39.10871086,-6.94240039,Wami / Ruvu,100,,Private operator,False,2010,submersible,submersible,commercial,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,1345,35.62003147,-7.62124076,Rufiji,1,False,VWC,True,1964,gravity,gravity,user-group,never pay,soft,good,dry,spring,groundwater,communal standpipe
0.0,490,35.61432584,-9.02374606,Rufiji,300,True,,True,1995,swn 80,handpump,user-group,never pay,unknown,unknown,unknown,shallow well,groundwater,hand pump
0.0,0,33.11610888,-8.96663135,Lake Rukwa,0,True,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,557,36.56781648,-7.30274934,Rufiji,250,,,True,1982,other,other,unknown,never pay,soft,good,enough,shallow well,groundwater,other
0.0,187,37.97040842,-7.00167928,Wami / Ruvu,750,True,VWC,True,2009,india mark ii,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,31.84371891,-1.30254339,Lake Victoria,0,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,insufficient,rainwater harvesting,surface,communal standpipe
0.0,1658,35.5601951,-4.19815079,Internal,360,True,VWC,True,2012,gravity,gravity,user-group,never pay,soft,good,insufficient,river,surface,communal standpipe multiple
0.0,0,33.876296999999994,-4.27959224,Internal,0,False,Water authority,False,0,gravity,gravity,commercial,per bucket,soft,good,insufficient,dam,surface,communal standpipe multiple
50.0,-11,40.15579135,-10.30950003,Ruvuma / Southern Coast,510,True,Water authority,True,2012,submersible,submersible,commercial,per bucket,soft,good,seasonal,machine dbh,groundwater,communal standpipe multiple
0.0,0,0.0,-2e-08,Lake Victoria,0,True,VWC,True,0,nira/tanira,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
50.0,1366,37.19619863,-4.44988774,Pangani,200,True,Water authority,True,2012,submersible,submersible,commercial,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,0,30.98302258,-1.68065404,Lake Victoria,0,True,,True,0,gravity,gravity,commercial,never pay,soft,good,dry,rainwater harvesting,surface,communal standpipe
0.0,0,0.0,-2e-08,Lake Victoria,0,,WUG,False,0,nira/tanira,handpump,user-group,unknown,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,31.57846239,-1.77232903,Lake Victoria,0,True,VWC,True,0,ksb,submersible,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,1219,38.48369586,-4.6399119,Pangani,1,True,VWC,True,2010,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,31.66491677,-1.08882475,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,1500,34.65986825,-4.76837746,Internal,100,True,VWC,True,2003,afridev,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
500.0,1633,34.45511614,-9.82157931,Lake Nyasa,30,True,VWC,False,1995,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,30.60492954,-2.4944293,Lake Victoria,0,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
250.0,1200,30.21266362,-4.55802579,Lake Tanganyika,450,True,Water authority,True,1975,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe multiple
0.0,370,38.79687133,-10.33278285,Ruvuma / Southern Coast,450,False,VWC,False,1979,other,other,user-group,never pay,soft,good,dry,machine dbh,groundwater,other
3000.0,2060,34.73724345,-9.71160239,Lake Nyasa,133,True,VWC,False,2000,gravity,gravity,user-group,annually,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,36.20722575,-6.9211789,Rufiji,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe multiple
0.0,0,33.40832963,-3.83140908,Internal,0,False,Parastatal,False,0,other,other,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
100.0,738,36.82087394,-7.36527517,Rufiji,60,True,VWC,True,2010,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
0.0,0,35.90276074,-6.33366606,Rufiji,0,True,VWC,True,0,mono,motorpump,user-group,per bucket,soft,good,insufficient,machine dbh,groundwater,communal standpipe
0.0,1423,37.96589773,-4.51114615,Pangani,120,True,Water authority,True,1996,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,33.40337012,-4.13901459,Internal,0,True,Water authority,False,0,other,other,user-group,unknown,salty,salty,enough,machine dbh,groundwater,other
25.0,1124,36.72618551,-3.86109553,Pangani,200,True,VWC,True,1980,gravity,gravity,user-group,per bucket,soft,good,enough,spring,groundwater,other
0.0,915,36.91578552,-3.55049322,Pangani,210,True,VWC,True,1974,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
50.0,1425,36.67552075,-3.35777502,Pangani,200,True,VWC,True,2000,gravity,gravity,user-group,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,1572,35.06187056,-8.20932982,Rufiji,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,enough,hand dtw,groundwater,hand pump
500.0,1782,34.80801497,-9.03660399,Rufiji,100,True,WUG,True,2011,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,-49,39.6622387,-9.4942385,Ruvuma / Southern Coast,1,False,VWC,False,0,afridev,handpump,user-group,never pay,soft,good,insufficient,machine dbh,groundwater,hand pump
0.0,1329,34.47687681,-2.0145303,Lake Victoria,650,False,WUG,,1994,other - rope pump,rope pump,user-group,never pay,soft,good,enough,shallow well,groundwater,other
0.0,1396,34.68442866,-2.1473287,Lake Victoria,50,,WUG,,2009,mono,motorpump,commercial,never pay,salty,salty,insufficient,machine dbh,groundwater,communal standpipe
0.0,1268,35.87413277,-4.30280994,Internal,240,True,Water Board,True,2009,gravity,gravity,user-group,never pay,soft,good,enough,river,surface,communal standpipe multiple
0.0,1308,33.89708788,-1.67214396,Lake Victoria,250,,VWC,True,1998,afridev,handpump,user-group,never pay,soft,good,enough,hand dtw,groundwater,hand pump
0.0,0,33.80278568,-9.51465675,Lake Nyasa,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,dry,spring,groundwater,communal standpipe
0.0,1274,30.23028908,-4.17572701,Lake Tanganyika,200,True,Private operator,False,2011,other,other,commercial,never pay,soft,good,insufficient,rainwater harvesting,surface,communal standpipe
0.0,1929,35.36509322,-4.07013246,Internal,94,True,VWC,True,1999,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
100.0,976,35.85256514,-10.28503081,Lake Nyasa,320,True,WUG,False,2001,nira/tanira,handpump,user-group,monthly,soft,good,enough,shallow well,groundwater,hand pump
0.0,1201,34.00467697,-2.03930674,Lake Victoria,350,True,WUA,True,2012,gravity,gravity,user-group,unknown,unknown,unknown,unknown,machine dbh,groundwater,communal standpipe multiple
0.0,0,31.54831691,-1.64556716,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
50.0,1449,34.55165767,-4.55157143,Internal,564,True,Parastatal,True,2010,submersible,submersible,parastatal,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
50.0,11,39.19418204,-6.91744912,Wami / Ruvu,100,,WUG,False,2000,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
12000.0,1043,35.33289707,-9.88041114,Lake Nyasa,0,True,VWC,True,2002,gravity,gravity,user-group,annually,soft,good,enough,river,surface,communal standpipe
0.0,1191,35.8955794,-4.14126795,Internal,144,True,VWC,True,2008,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
500.0,1636,34.91871131,-8.960821300000003,Rufiji,50,True,VWC,False,2006,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,1597,36.61812505,-3.28334777,Pangani,200,True,VWC,True,1970,other,other,user-group,never pay,soft,good,enough,machine dbh,groundwater,other
0.0,1638,34.95584941,-9.35336149,Rufiji,15,True,VWC,False,2008,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,33.24647592,-3.72105457,Internal,0,False,WUG,True,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1322,32.9846361,-2.06594773,Lake Victoria,300,True,VWC,True,1982,other,other,user-group,never pay,soft,good,insufficient,lake,surface,communal standpipe multiple
0.0,0,30.73144186,-2.6831131,Lake Victoria,0,True,VWC,False,0,india mark ii,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,31.77143668,-2.63108515,Lake Victoria,0,True,VWC,True,0,india mark ii,handpump,user-group,never pay,salty,salty,enough,shallow well,groundwater,hand pump
0.0,0,32.88165712,-3.28787711,Lake Victoria,0,True,WUG,True,0,swn 80,handpump,user-group,never pay,salty,salty,dry,shallow well,groundwater,hand pump
0.0,1586,34.85770032,-4.97895477,Internal,1,True,VWC,,1990,other,other,user-group,unknown,unknown,unknown,dry,shallow well,groundwater,other
0.0,0,34.34347498,-3.49223138,Internal,0,True,WUG,True,0,nira/tanira,handpump,user-group,never pay,soft,good,dry,shallow well,groundwater,hand pump
500.0,1657,34.90661735,-8.96096524,Rufiji,120,True,VWC,False,2006,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.10438306,-8.91973568,Lake Rukwa,0,True,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,1613,32.035572200000004,-8.52441322,Lake Rukwa,350,True,VWC,True,1972,gravity,gravity,user-group,never pay,soft,good,enough,river,surface,communal standpipe
1200.0,1671,35.11316822,-8.24671642,Rufiji,0,True,VWC,True,0,swn 80,handpump,user-group,annually,soft,good,seasonal,hand dtw,groundwater,hand pump
500.0,1827,34.80267749,-9.14782334,Rufiji,45,True,WUA,True,2009,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.2945374,-8.99342604,Lake Rukwa,0,True,VWC,False,0,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
0.0,723,37.11358158,-3.3432758,Pangani,1,True,Water Board,True,1999,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.66056097,-8.99618368,Lake Nyasa,0,True,VWC,False,0,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
0.0,1245,33.69426255,-1.87972271,Lake Victoria,350,,VWC,True,2011,afridev,handpump,user-group,unknown,salty,salty,insufficient,machine dbh,groundwater,hand pump
0.0,0,33.81283133,-9.12438338,Lake Nyasa,0,True,VWC,,0,gravity,gravity,user-group,never pay,soft,good,enough,river,surface,communal standpipe
0.0,0,30.67279334,-1.27133887,Lake Victoria,0,True,WUG,True,0,gravity,gravity,user-group,never pay,soft,good,dry,spring,groundwater,communal standpipe
0.0,1479,34.58989775,-1.77497949,Lake Victoria,800,False,WUG,,1996,other - rope pump,rope pump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1546,34.93711597,-10.98185712,Lake Nyasa,60,,VWC,True,1993,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,32.25722003,-4.54167037,Lake Tanganyika,0,True,VWC,True,0,other,other,user-group,never pay,soft,good,insufficient,shallow well,groundwater,other
250.0,1289,30.21019531,-4.50851349,Lake Tanganyika,540,True,Water authority,True,2001,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
0.0,0,32.51143483,-3.24447423,Lake Tanganyika,0,True,,True,0,nira/tanira,handpump,user-group,unknown,milky,milky,seasonal,shallow well,groundwater,hand pump
0.0,0,33.01227659,-4.24389108,Internal,0,True,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,1291,35.72955357,-2.1451765,Internal,250,True,VWC,True,2007,gravity,gravity,user-group,never pay,soft,good,insufficient,unknown,unknown,communal standpipe
0.0,0,33.1662107,-9.2753093,Lake Nyasa,0,False,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,1567,36.65956476,-3.31281185,Pangani,300,True,VWC,True,1990,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,32.78785147,-3.25754305,Lake Victoria,0,True,WUG,True,0,other,other,user-group,never pay,soft,good,seasonal,shallow well,groundwater,other
100.0,65,39.09087979,-6.98182996,Wami / Ruvu,250,,WUG,,2000,submersible,submersible,user-group,per bucket,salty abandoned,salty,insufficient,machine dbh,groundwater,communal standpipe
0.0,995,35.69318507,-3.79083463,Internal,465,True,Parastatal,True,2012,india mark ii,handpump,parastatal,never pay,soft,good,enough,hand dtw,groundwater,hand pump
500.0,1356,34.68962872,-8.79993367,Rufiji,108,True,WUA,True,1978,gravity,gravity,user-group,monthly,soft,good,dry,river,surface,communal standpipe
0.0,337,39.48139316,-10.77131772,Ruvuma / Southern Coast,1,True,Water Board,True,1982,submersible,submersible,user-group,never pay,soft,good,seasonal,machine dbh,groundwater,communal standpipe multiple
0.0,2145,34.58375514,-9.5830522,Lake Nyasa,20,False,VWC,False,2000,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.39775322,-2.58615334,Lake Victoria,0,True,VWC,False,0,mono,motorpump,user-group,monthly,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,330,38.01899472,-10.9134367,Ruvuma / Southern Coast,88,True,VWC,True,1999,india mark ii,handpump,user-group,never pay,fluoride,fluoride,enough,machine dbh,groundwater,hand pump
0.0,0,32.90764127,-9.31255049,Lake Nyasa,0,False,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
5.0,1197,37.27497238,-3.25706496,Pangani,20,True,Water Board,True,2007,gravity,gravity,user-group,per bucket,soft,good,enough,river,surface,communal standpipe
0.0,0,0.0,-2e-08,Lake Victoria,0,,WUG,False,0,nira/tanira,handpump,user-group,unknown,soft,good,enough,shallow well,groundwater,hand pump
0.0,536,36.92275647,-7.14140484,Wami / Ruvu,110,True,VWC,True,1982,other,other,user-group,never pay,salty,salty,enough,shallow well,groundwater,other
0.0,1399,30.81852374,-3.04159462,Lake Tanganyika,120,True,VWC,False,2010,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
10.0,1795,31.59945794,-7.962164599999999,Lake Tanganyika,1250,False,Other,True,1995,gravity,gravity,other,per bucket,soft,good,dry,river,surface,communal standpipe
1000.0,813,35.9713784,-10.8256097,Ruvuma / Southern Coast,1500,True,WUG,False,2000,swn 80,handpump,user-group,monthly,soft,good,insufficient,shallow well,groundwater,hand pump
20.0,1099,36.96828908,-6.06313059,Wami / Ruvu,50,True,VWC,True,2010,gravity,gravity,user-group,per bucket,soft,good,enough,spring,groundwater,communal standpipe
0.0,350,37.61906605,-6.13170499,Wami / Ruvu,30,True,VWC,True,2010,other,other,user-group,never pay,soft,good,enough,shallow well,groundwater,other
0.0,1573,36.71399912,-3.34926566,Pangani,200,True,VWC,True,1999,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,1582,34.90522858,-11.06989323,Ruvuma / Southern Coast,96,,VWC,True,2004,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,1223,31.00200942,-3.23286797,Lake Tanganyika,300,True,VWC,False,1998,other,other,user-group,unknown,soft,good,enough,shallow well,groundwater,other
0.0,0,31.17045839,-1.47020308,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,annually,soft,good,enough,river,surface,communal standpipe
0.0,0,33.55218433,-9.2419471,Lake Nyasa,0,True,VWC,,0,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,35.88155793,-5.894686900000001,Wami / Ruvu,0,True,VWC,False,0,mono,motorpump,user-group,per bucket,soft,good,insufficient,machine dbh,groundwater,communal standpipe multiple
0.0,0,34.79523469,-8.21510607,Rufiji,0,True,WUA,True,0,gravity,gravity,user-group,never pay,soft,good,seasonal,river,surface,communal standpipe
